CustomerID,Recency,Frequency,Monetary,RFM_Baseline_Group,KMeans_k2,KMeans_k3,Hierarchical_k2,GMM_k2,GMM_k8_Diagnostic
16429,14,1,284.55,1,0,2,1,1,0
16431,121,3,623.28,1,0,2,0,1,4
16434,4,4,898.84,3,1,0,0,0,7
16440,122,1,272.46,0,0,1,1,1,0
16441,199,1,211.0,0,0,1,1,1,3
16442,135,2,432.43,1,0,2,1,1,6
16444,3,3,541.4,2,1,2,0,0,4
16446,113,1,2.9,0,0,1,1,1,0
16447,43,1,255.91,1,0,2,1,1,0
16448,106,1,182.99,0,0,2,1,1,0
16449,105,2,707.69,1,0,2,0,1,6
16450,57,1,311.92,1,0,2,1,1,0
16455,2,6,1323.3799999999999,3,1,0,0,0,5
16456,7,5,2158.18,3,1,0,0,0,5
16457,126,1,208.36,0,0,1,1,1,0
16458,14,11,2151.5,3,1,0,0,0,2
16461,85,1,142.92,0,0,2,1,1,0
16462,93,2,68.0,1,0,2,1,1,6
16463,112,1,319.37,0,0,2,1,1,0
16464,50,1,380.33,1,0,2,1,0,0
16466,11,5,999.63,3,1,0,0,0,5
16469,154,2,268.3,1,0,1,1,1,6
16470,23,3,539.13,2,1,2,0,0,4
16471,182,1,223.95000000000002,0,0,1,1,1,3
16473,72,3,316.11,1,0,2,0,0,4
16474,53,1,341.35,1,0,2,1,0,0
16475,51,3,459.3,2,1,2,0,0,4
16477,39,6,1999.26,3,1,0,0,0,5
16483,100,1,139.35,0,0,2,1,1,0
16484,81,2,404.3,1,0,2,1,1,6
16488,22,2,354.57,1,0,2,0,0,6
16493,81,3,782.29,2,1,2,0,0,4
16494,204,1,826.53,1,0,1,1,1,3
16495,184,2,246.51,0,0,1,1,1,6
16496,115,2,1185.04,1,0,2,0,1,6
16497,111,5,1550.7,2,1,0,0,0,1
16498,69,2,100.97,1,0,2,1,1,6
16499,268,2,365.45,0,0,1,1,1,6
16500,238,1,165.0,0,0,1,1,1,3
16503,14,4,1431.93,3,1,0,0,0,7
16509,204,1,363.7,0,0,1,1,1,3
16510,280,1,248.1,0,0,1,1,1,3
16511,52,2,565.7,1,0,2,0,0,6
16515,58,3,984.62,2,1,2,0,0,4
16517,185,1,162.7,0,0,1,1,1,3
16518,192,1,190.7,0,0,1,1,1,3
16519,273,1,103.7,0,0,1,1,1,3
16520,94,3,1046.57,2,1,2,0,0,4
16523,3,13,5245.95,3,1,0,0,0,2
16525,7,21,10372.35,3,1,0,0,0,2
16526,79,1,290.36,1,0,2,1,1,0
16529,98,1,455.25,1,0,2,1,1,0
16531,35,4,684.53,2,1,2,0,0,7
16532,43,2,4516.8,2,1,0,0,1,6
16536,18,1,548.12,2,0,2,0,0,0
16539,127,3,1053.61,2,1,2,1,1,4
16545,72,1,339.3,1,0,2,1,1,0
16546,198,2,787.15,1,0,1,1,1,6
16549,32,2,780.36,2,1,2,0,0,6
16550,16,5,2298.97,3,1,0,0,0,5
16551,3,3,922.12,3,1,2,0,0,4
16552,150,2,379.73,1,0,1,1,1,6
16553,71,12,5719.82,3,1,0,0,0,5
16554,130,2,314.11,1,0,2,1,1,6
16555,17,1,151.98,1,0,2,1,1,0
16556,13,6,2556.37,3,1,0,0,0,5
16557,45,1,101.15,1,0,2,1,1,0
16558,0,14,4685.17,3,1,0,0,0,2
16560,266,1,332.18,0,0,1,1,1,3
16565,272,1,173.7,0,0,1,1,1,3
16566,78,3,463.88,2,0,2,0,0,4
16567,102,2,865.6,1,0,2,0,1,6
16570,35,6,2134.07,3,1,0,0,0,5
16571,84,2,896.79,2,0,2,0,1,6
16572,35,3,1009.6,2,1,2,0,0,4
16573,198,1,292.63,0,0,1,1,1,3
16581,90,1,105.84,0,0,2,1,1,0
16582,21,1,313.62,1,0,2,1,0,0
16583,281,1,233.45,0,0,1,1,1,3
16584,162,1,611.94,1,0,1,1,1,0
16586,156,1,463.95,1,0,1,1,1,0
16587,140,1,225.15,0,0,1,1,1,0
16589,14,2,214.68,2,0,2,0,1,6
16592,44,10,2214.33,3,1,0,0,0,5
16593,97,2,255.5,1,0,2,1,1,6
16596,274,1,120.65,0,0,1,1,1,3
16598,193,1,145.04999999999998,0,0,1,1,1,3
16600,161,2,237.46,1,0,1,1,1,6
16607,36,10,2267.58,3,1,0,0,0,5
16609,43,5,2710.04,3,1,0,0,0,5
16610,127,1,75.66,0,0,1,1,1,0
16611,94,1,129.49,0,0,2,1,1,0
16612,27,3,870.3000000000001,2,1,2,0,0,4
16614,90,1,506.19,1,0,2,1,1,0
16616,65,1,210.10000000000002,0,0,2,1,1,0
16617,143,1,151.85,0,0,1,1,1,0
16618,118,4,1441.29,2,1,0,0,0,7
16619,171,1,226.21,0,0,1,1,1,3
16620,168,1,95.75999999999999,0,0,1,1,1,3
16621,55,3,609.41,2,1,2,0,0,4
16623,153,1,129.45,0,0,1,1,1,0
16624,105,1,426.43,1,0,2,1,1,0
16625,182,1,333.08,0,0,1,1,1,3
16626,21,7,2165.34,3,1,0,0,0,5
16628,14,4,1619.8400000000001,3,1,0,0,0,7
16629,4,1,227.68,1,0,2,1,1,0
16633,22,3,1168.26,2,1,2,0,0,4
16634,130,2,217.9,1,0,1,1,1,6
16637,31,2,530.55,2,0,2,0,0,6
16638,7,9,1550.94,3,1,0,0,0,2
16639,114,2,471.15000000000003,1,0,2,0,1,6
16641,13,1,231.10000000000002,1,0,2,1,1,0
16642,115,1,307.73,0,0,2,1,1,0
16643,153,1,487.51,1,0,1,1,1,0
16644,85,2,833.78,2,0,2,0,1,6
16647,77,2,214.06,1,0,2,1,1,6
16652,17,5,4525.87,3,1,0,0,0,5
16654,49,4,601.27,2,1,2,0,0,7
16655,39,3,1867.19,3,1,0,0,0,4
16656,3,11,7116.68,3,1,0,0,0,2
16657,56,2,414.79,1,0,2,0,0,6
16658,276,1,123.24,0,0,1,1,1,3
16659,97,1,39.12,0,0,1,1,1,0
16660,118,2,384.36,1,0,2,1,1,6
16665,270,1,135.39999999999998,0,0,1,1,1,3
16667,192,1,200.4,0,0,1,1,1,3
16668,24,5,266.52,2,1,2,0,0,5
16670,14,8,3239.9700000000003,3,1,0,0,0,5
16671,72,1,1382.88,1,0,2,0,1,0
16672,7,17,6911.84,3,1,0,0,0,2
16674,6,1,115.1,1,0,2,1,1,0
16676,121,3,1098.5,2,1,2,1,1,4
16678,6,8,2137.3,3,1,0,0,0,2
16679,274,1,129.75,0,0,1,1,1,3
16681,52,4,1332.68,2,1,0,0,0,7
16682,0,3,810.22,3,1,2,0,0,4
16684,41,18,33883.5,3,1,0,0,0,5
16686,6,6,2399.94,3,1,0,0,0,5
16690,109,1,86.5,0,0,1,1,1,0
16692,164,2,1126.0,1,0,1,1,1,6
16693,179,1,153.41,0,0,1,1,1,3
16696,43,4,657.9000000000001,2,1,2,0,0,7
16697,149,1,112.75,0,0,1,1,1,0
16698,134,2,1998.0,2,0,2,1,1,6
16700,29,10,4095.95,3,1,0,0,0,5
16701,37,10,4050.42,3,1,0,0,0,5
16705,6,10,9780.35,3,1,0,0,0,2
16706,6,2,411.55,2,1,2,0,0,6
16709,107,4,1984.5900000000001,2,1,0,0,0,7
16710,46,7,1835.08,3,1,0,0,0,5
16711,48,3,909.87,2,1,2,0,0,4
16712,3,8,2489.81,3,1,0,0,0,2
16713,23,11,3970.77,3,1,0,0,0,5
16714,126,3,1129.06,2,1,2,1,1,4
16716,174,2,901.2,1,0,1,1,1,6
16717,3,4,1559.66,3,1,0,0,0,7
16718,277,1,606.0500000000001,0,0,1,1,1,3
16719,56,5,1283.88,2,1,0,0,0,1
16721,170,1,292.47,0,0,1,1,1,3
16722,7,10,3656.58,3,1,0,0,0,2
16723,15,1,411.4,2,0,2,0,0,0
16725,210,7,758.27,1,1,1,1,0,1
16726,104,4,777.16,2,1,2,0,0,7
16727,272,1,256.32,0,0,1,1,1,3
16728,74,3,548.31,2,1,2,0,0,4
16729,7,17,5343.27,3,1,0,0,0,2
16730,142,2,480.94,1,0,2,1,1,6
16734,22,2,302.40999999999997,1,0,2,0,0,6
16735,6,4,1941.15,3,1,0,0,0,7
16738,205,1,3.75,0,0,1,1,1,0
16739,84,1,323.0,1,0,2,1,1,0
16743,21,6,1860.9,3,1,0,0,0,5
16744,4,3,399.11,2,1,2,0,0,4
16745,6,16,6359.1,3,1,0,0,0,2
16746,8,12,4403.53,3,1,0,0,0,2
16748,125,3,910.2,2,0,2,1,1,4
16750,29,3,416.12,2,1,2,0,0,4
16752,280,1,207.5,0,0,1,1,1,3
16754,280,1,2002.4,1,0,1,1,1,3
16755,22,3,1475.43,2,1,2,0,0,4
16756,122,1,239.4,0,0,1,1,1,0
16757,226,1,106.83000000000001,0,0,1,1,1,3
16761,4,1,316.62,1,0,2,1,1,0
16762,52,1,314.15000000000003,1,0,2,1,0,0
16763,106,1,611.85,1,0,2,1,1,0
16764,7,4,782.5500000000001,3,1,2,0,0,7
16765,202,1,34.0,0,0,1,1,1,3
16766,181,2,1145.6,1,0,1,1,1,6
16767,1,7,4820.46,3,1,0,0,0,2
16768,11,2,286.49,2,0,2,0,0,6
16769,168,1,361.54,0,0,1,1,1,3
16770,144,4,649.38,1,0,2,1,0,7
16771,183,3,1651.75,2,0,1,1,1,4
16774,24,3,542.2,2,1,2,0,0,4
16775,30,8,1174.55,3,1,0,0,0,5
16777,165,1,173.52,0,0,1,1,1,3
16778,182,1,93.18,0,0,1,1,1,3
16779,14,15,6376.7300000000005,3,1,0,0,0,2
16780,8,2,422.24,2,1,2,0,0,6
16781,280,1,311.25,0,0,1,1,1,3
16782,46,9,1630.4,3,1,0,0,0,5
16788,31,2,594.39,2,1,2,0,0,6
16791,30,5,791.87,3,1,0,0,0,5
16792,190,2,110.38000000000001,0,0,1,1,1,6
16794,16,4,605.03,2,1,2,0,0,7
16795,273,1,414.88,0,0,1,1,1,3
16801,71,4,1594.23,2,1,0,0,0,7
16804,178,1,118.05,0,0,1,1,1,3
16805,81,2,460.59,1,0,2,0,1,6
16806,11,4,762.16,2,1,2,0,0,7
16807,50,3,1121.59,2,1,2,0,0,4
16808,7,2,288.42,2,0,2,0,0,6
16809,44,3,470.69,2,1,2,0,0,4
16810,100,1,309.54,0,0,2,1,1,0
16812,268,1,479.35,0,0,1,1,1,3
16813,4,7,1146.84,3,1,0,0,0,2
16814,16,16,5131.69,3,1,0,0,0,2
16816,11,4,417.06,2,1,2,0,0,7
16817,93,7,1179.43,2,1,0,0,0,1
16818,1,9,2528.47,3,1,0,0,0,2
16820,3,1,497.61,2,0,2,0,0,0
16823,135,1,358.38,0,0,1,1,1,0
16824,72,1,222.9,1,0,2,1,1,0
16825,93,1,318.7,1,0,2,1,1,0
16828,20,1,113.5,1,0,2,1,1,0
16829,64,1,197.22,0,0,2,1,1,0
16832,92,3,199.15,1,0,2,1,0,4
16833,167,3,671.29,1,0,1,1,1,4
16834,135,1,413.46,1,0,1,1,1,0
16835,36,2,180.85,1,0,2,1,1,6
16836,24,1,91.32000000000001,1,0,2,1,1,0
16837,65,9,1911.74,3,1,0,0,0,5
16838,105,2,588.85,1,0,2,0,1,6
16839,17,22,10869.28,3,1,0,0,0,2
16841,45,5,1561.06,3,1,0,0,0,5
16842,8,3,1264.19,3,1,2,0,0,4
16843,1,13,8809.24,3,1,0,0,0,2
16849,94,1,124.57,0,0,2,1,1,0
16850,241,1,332.41,0,0,1,1,1,3
16852,84,1,113.06,0,0,2,1,1,0
16858,276,1,375.69000000000005,0,0,1,1,1,3
16859,52,2,747.81,1,1,2,0,0,6
16861,66,1,70.80000000000001,0,0,2,1,1,0
16863,274,1,164.25,0,0,1,1,1,3
16866,48,3,207.73999999999998,1,0,2,1,0,4
16869,73,2,387.68,1,0,2,1,0,6
16871,118,4,2037.82,2,1,0,0,0,7
16872,13,2,464.68000000000006,2,1,2,0,0,6
16873,35,4,3871.4700000000003,3,1,0,0,0,7
16875,52,4,1138.2,2,1,0,0,0,7
16877,60,2,188.98,1,0,2,1,1,6
16880,7,6,1093.12,3,1,0,0,0,5
16882,147,2,215.70000000000002,1,0,1,1,1,6
16883,95,2,272.48,1,0,2,1,1,6
16885,265,1,177.95,0,0,1,1,1,3
16889,102,3,1578.67,2,1,2,0,0,4
16891,3,3,515.79,2,1,2,0,0,4
16892,91,1,102.97999999999999,0,0,2,1,1,0
16893,274,1,145.93,0,0,1,1,1,3
16897,207,2,289.78,0,0,1,1,1,6
16898,85,2,313.77,1,0,2,1,1,6
16899,57,3,510.18,2,1,2,0,0,4
16902,24,1,1706.88,2,1,2,0,1,0
16904,2,14,2948.55,3,1,0,0,0,2
16905,144,3,822.18,2,0,2,1,1,4
16906,94,3,392.99,1,0,2,1,0,4
16907,56,4,658.99,2,1,2,0,0,7
16912,42,7,1538.58,3,1,0,0,0,5
16913,198,1,113.44,0,0,1,1,1,3
16915,35,4,382.39000000000004,2,1,2,0,0,7
16916,280,1,196.43,0,0,1,1,1,3
16917,184,1,391.52,0,0,1,1,1,3
16918,3,3,822.7,3,1,2,0,0,4
16919,64,11,2592.25,3,1,0,0,0,5
16923,7,14,4763.9400000000005,3,1,0,0,0,2
16926,279,1,230.25,0,0,1,1,1,3
16927,23,3,543.05,2,1,2,0,0,4
16928,2,15,2370.65,3,1,0,0,0,2
16929,35,2,428.88,2,0,2,0,0,6
16931,11,14,2897.33,3,1,0,0,0,2
16933,147,1,224.73,0,0,1,1,1,0
16938,87,3,2386.05,2,1,0,0,0,4
16940,77,2,1868.36,2,1,2,0,1,6
16942,44,7,1439.44,3,1,0,0,0,5
16943,119,3,816.73,2,0,2,1,1,4
16945,6,13,3007.06,3,1,0,0,0,2
16947,143,1,406.48,1,0,1,1,1,0
16948,46,3,435.02,2,1,2,0,0,4
16949,93,4,893.75,2,1,2,0,0,7
16950,32,2,778.41,2,1,2,0,0,6
16951,42,3,1277.75,2,1,2,0,0,4
16952,17,2,167.61,1,0,2,1,1,6
16954,32,4,1245.3799999999999,2,1,0,0,0,7
16955,92,4,518.67,2,1,2,0,0,7
16957,147,2,416.64,1,0,1,1,1,6
16960,160,1,201.53,0,0,1,1,1,3
16961,24,1,234.17,1,0,2,1,1,0
16963,95,1,110.55000000000001,0,0,2,1,1,0
16965,134,1,201.19,0,0,1,1,1,0
16966,78,4,1486.56,2,1,0,0,0,7
16967,97,1,319.02,1,0,2,1,1,0
16968,15,1,253.31,1,0,2,1,1,0
16969,42,2,478.96000000000004,2,0,2,0,0,6
16976,175,1,251.51999999999998,0,0,1,1,1,3
16979,55,2,555.65,1,0,2,0,0,6
16980,163,2,1028.46,1,0,1,1,1,6
16983,4,5,1185.35,3,1,0,0,0,5
16984,38,1,3213.19,2,1,2,0,1,0
16985,65,7,3578.54,3,1,0,0,0,1
16987,78,3,629.45,2,1,2,0,0,4
16989,6,2,890.7,2,1,2,0,0,6
16990,126,1,179.0,0,0,1,1,1,0
16992,6,3,972.35,3,1,2,0,0,4
16996,29,5,1041.78,3,1,0,0,0,5
16997,196,3,702.0,1,0,1,1,1,4
16998,57,4,295.0,1,1,2,1,0,7
17001,21,7,2471.09,3,1,0,0,0,5
17002,123,2,993.52,1,0,2,0,1,6
17004,0,1,905.6,2,1,2,0,0,0
17007,63,5,575.44,2,1,2,0,0,1
17015,93,1,520.55,1,0,2,1,1,0
17017,70,14,5431.28,3,1,0,0,0,5
17018,233,1,405.0,0,0,1,1,1,3
17019,169,3,995.93,2,0,1,1,1,4
17024,7,2,56.25,1,0,2,1,1,6
17025,281,2,160.97,0,0,1,1,1,6
17026,93,2,154.82999999999998,1,0,2,1,1,6
17027,87,4,645.23,2,1,2,0,0,7
17029,18,2,716.0,2,1,2,0,0,6
17031,62,1,225.95,1,0,2,1,1,0
17033,122,2,608.1,1,0,2,0,1,6
17034,195,1,141.79999999999998,0,0,1,1,1,3
17035,153,2,433.53000000000003,1,0,1,1,1,6
17040,45,1,449.73,1,0,2,0,0,0
17041,16,2,750.89,2,1,2,0,0,6
17042,29,4,915.02,2,1,2,0,0,7
17043,86,2,324.96999999999997,1,0,2,1,1,6
17045,21,3,339.44,2,1,2,0,0,4
17046,65,1,642.02,1,0,2,0,1,0
17047,113,2,749.4300000000001,1,0,2,0,1,6
17048,25,3,925.35,2,1,2,0,0,4
17049,25,5,2606.65,3,1,0,0,0,5
17050,4,6,3185.64,3,1,0,0,0,5
17051,102,1,240.89000000000001,0,0,2,1,1,0
17053,38,1,498.48,1,0,2,0,0,0
17054,45,4,1207.32,2,1,0,0,0,7
17058,107,2,819.66,1,0,2,0,1,6
17059,18,4,2237.1,3,1,0,0,0,7
17060,174,1,234.24,0,0,1,1,1,3
17061,18,10,4658.83,3,1,0,0,0,5
17062,221,4,533.33,1,0,1,1,1,7
17063,71,4,671.87,2,1,2,0,0,7
17064,90,2,457.40000000000003,1,0,2,0,1,6
17068,2,16,3539.29,3,1,0,0,0,2
17069,63,5,1495.79,2,1,0,0,0,1
17070,22,1,304.24,1,0,2,1,0,0
17071,42,6,1402.42,3,1,0,0,0,5
17073,17,1,453.79,2,0,2,0,0,0
17075,161,3,696.07,1,0,1,1,1,4
17076,181,2,334.2,0,0,1,1,1,6
17080,177,1,76.32000000000001,0,0,1,1,1,3
17082,226,1,636.94,0,0,1,1,1,3
17083,17,3,1405.78,3,1,2,0,0,4
17085,31,5,1562.4,3,1,0,0,0,5
17088,90,2,1399.1100000000001,2,1,2,0,1,6
17090,6,4,811.77,3,1,2,0,0,7
17091,6,7,2692.0,3,1,0,0,0,2
17092,34,2,629.32,2,1,2,0,0,6
17094,230,1,302.0,0,0,1,1,1,3
17095,207,2,543.96,1,0,1,1,1,6
17096,51,2,443.94,1,0,2,0,0,6
17097,8,6,639.53,3,1,0,0,0,2
17101,86,1,230.57999999999998,1,0,2,1,1,0
17102,169,1,25.5,0,0,1,1,1,0
17105,67,2,665.78,1,0,2,0,0,6
17107,63,3,6332.61,2,1,0,0,0,4
17109,140,2,464.59000000000003,1,0,2,1,1,6
17110,73,1,163.29999999999998,0,0,2,1,1,0
17114,46,6,601.9399999999999,2,1,0,0,0,5
17115,90,2,612.82,1,0,2,0,1,6
17117,196,1,116.19999999999999,0,0,1,1,1,3
17118,225,1,157.02,0,0,1,1,1,3
17120,141,1,307.46,0,0,1,1,1,0
17122,27,1,138.32,1,0,2,1,1,0
17123,69,1,345.29999999999995,1,0,2,1,1,0
17124,93,1,294.24,1,0,2,1,1,0
17126,60,5,989.45,2,1,0,0,0,1
17128,242,1,157.09,0,0,1,1,1,3
17133,98,3,2478.79,2,1,0,0,0,4
17134,14,2,413.2,2,0,2,0,0,6
17135,197,2,500.55,1,0,1,1,1,6
17138,183,1,380.5,0,0,1,1,1,3
17139,30,7,6851.82,3,1,0,0,0,5
17140,155,1,454.12,1,0,1,1,1,0
17142,147,1,579.0,1,0,1,1,1,0
17146,13,3,749.78,2,1,2,0,0,4
17147,114,2,973.11,1,0,2,0,1,6
17152,102,3,1689.5,2,1,2,0,0,4
17155,85,1,143.3,0,0,2,1,1,0
17157,84,1,161.46,0,0,2,1,1,0
17158,140,2,698.55,1,0,2,1,1,6
17159,79,1,528.45,1,0,2,1,1,0
17160,17,5,3001.18,3,1,0,0,0,5
17162,39,9,1463.66,3,1,0,0,0,5
17164,59,3,1270.42,2,1,2,0,0,4
17165,192,1,158.68,0,0,1,1,1,3
17166,111,1,127.59,0,0,1,1,1,0
17169,91,1,308.68,1,0,2,1,1,0
17171,197,1,224.91,0,0,1,1,1,3
17173,24,2,961.26,2,1,2,0,0,6
17174,125,1,59.9,0,0,1,1,1,0
17175,49,3,1132.6299999999999,2,1,2,0,0,4
17176,109,1,306.13,0,0,2,1,1,0
17179,86,3,711.79,2,1,2,0,0,4
17180,149,3,552.8,1,0,2,1,1,4
17181,281,1,155.52,0,0,1,1,1,3
17183,13,1,329.67,1,0,2,1,0,0
17187,134,1,203.95,0,0,1,1,1,0
17188,72,5,1815.09,3,1,0,0,0,1
17189,14,2,383.75,2,0,2,0,0,6
17190,115,1,195.0,0,0,1,1,1,0
17191,2,6,1561.51,3,1,0,0,0,5
17193,84,2,448.56000000000006,1,0,2,0,1,6
17194,181,2,262.62,0,0,1,1,1,6
17198,273,2,521.66,1,0,1,1,1,6
17204,83,4,1564.56,2,1,0,0,0,7
17211,88,6,1464.89,2,1,0,0,0,1
17212,161,1,226.85,0,0,1,1,1,3
17213,49,5,1780.01,3,1,0,0,0,5
17214,157,4,611.97,1,0,2,1,1,7
17217,142,1,113.5,0,0,1,1,1,0
17218,122,5,943.58,2,1,0,0,0,1
17220,7,10,2288.08,3,1,0,0,0,2
17223,218,2,416.89,1,0,1,1,1,6
17226,216,1,393.49,0,0,1,1,1,3
17227,80,3,473.75,2,0,2,0,0,4
17228,115,4,687.58,1,1,2,0,0,7
17229,4,2,318.76,2,0,2,0,0,6
17230,172,8,3638.41,2,1,0,0,0,1
17231,34,7,1905.82,3,1,0,0,0,5
17234,90,1,149.89000000000001,0,0,2,1,1,0
17235,280,1,341.9,0,0,1,1,1,3
17236,87,5,697.73,2,1,2,0,0,1
17238,44,11,1943.57,3,1,0,0,0,5
17239,220,1,382.5,0,0,1,1,1,3
17242,16,2,1135.04,2,1,2,0,0,6
17243,0,16,4332.36,3,1,0,0,0,2
17245,112,1,171.45,0,0,1,1,1,0
17248,28,1,318.65,1,0,2,1,0,0
17250,169,1,162.65,0,0,1,1,1,3
17251,270,1,269.83,0,0,1,1,1,3
17252,24,2,348.91,1,0,2,0,0,6
17255,207,1,108.26,0,0,1,1,1,3
17256,15,2,240.0,2,0,2,0,0,6
17259,56,2,581.23,1,0,2,0,0,6
17262,135,4,955.3600000000001,2,1,2,0,0,7
17263,116,1,63.440000000000005,0,0,1,1,1,0
17265,46,2,550.01,2,0,2,0,0,6
17266,55,1,113.06,0,0,2,1,1,0
17267,35,2,317.2,1,0,2,0,0,6
17268,15,4,763.64,2,1,2,0,0,7
17272,107,2,1409.44,1,0,2,0,1,6
17277,135,2,1065.3500000000001,1,0,2,1,1,6
17278,149,1,246.04,0,0,1,1,1,0
17282,38,3,1685.46,3,1,0,0,0,4
17284,28,5,1489.04,3,1,0,0,0,5
17287,51,5,702.41,2,1,0,0,0,1
17288,115,5,663.7,2,1,2,0,0,1
17289,88,1,164.45,0,0,2,1,1,0
17291,216,1,550.8000000000001,0,0,1,1,1,3
17293,27,5,867.03,3,1,0,0,0,5
17298,9,2,498.42,2,1,2,0,0,6
17299,8,2,268.19,2,0,2,0,0,6
17302,30,3,661.61,2,1,2,0,0,4
17303,269,1,250.04,0,0,1,1,1,3
17306,7,15,6700.06,3,1,0,0,0,2
17309,3,1,82.75,1,0,2,1,1,0
17311,224,1,556.46,0,0,1,1,1,3
17312,46,3,644.3,2,1,2,0,0,4
17314,56,5,1506.92,2,1,0,0,0,1
17315,8,28,4338.09,3,1,0,0,0,2
17320,8,3,1200.6200000000001,3,1,2,0,0,4
17323,32,4,530.95,2,1,2,0,0,7
17324,239,2,702.23,1,0,1,1,1,6
17325,188,1,96.8,0,0,1,1,1,3
17329,223,1,243.36,0,0,1,1,1,3
17331,31,1,175.2,1,0,2,1,1,0
17334,210,2,307.02,0,0,1,1,1,6
17337,59,4,1981.06,2,1,0,0,0,7
17338,22,7,5163.92,3,1,0,0,0,5
17339,2,2,243.36,2,0,2,0,1,6
17340,28,7,7593.65,3,1,0,0,0,5
17341,64,3,682.29,2,1,2,0,0,4
17343,263,1,193.64,0,0,1,1,1,3
17345,1,3,281.18,2,1,2,0,0,4
17346,11,8,1228.78,3,1,0,0,0,2
17348,205,1,160.15,0,0,1,1,1,3
17349,87,1,98.25,0,0,2,1,1,0
17351,77,2,427.3,1,0,2,1,1,6
17353,37,2,1740.0,2,1,2,0,0,6
17356,219,1,178.22,0,0,1,1,1,3
17358,211,2,360.81,0,0,1,1,1,6
17360,92,1,320.9,1,0,2,1,1,0
17361,94,2,263.92,1,0,2,1,1,6
17362,147,2,312.23,1,0,1,1,1,6
17364,45,6,2617.41,3,1,0,0,0,5
17365,77,5,2336.81,3,1,0,0,0,1
17367,146,1,167.55,0,0,1,1,1,0
17368,1,6,1605.07,3,1,0,0,0,5
17370,0,2,228.06,2,0,2,0,1,6
17371,269,1,92.14,0,0,1,1,1,3
17372,74,6,1055.63,2,1,0,0,0,1
17373,42,2,287.3,1,0,2,0,0,6
17374,126,2,495.77,1,0,2,0,1,6
17375,107,3,400.1,1,0,2,1,0,4
17376,219,1,105.85,0,0,1,1,1,3
17377,34,9,2040.34,3,1,0,0,0,5
17381,7,24,18261.65,3,1,0,0,0,2
17384,127,1,227.65,0,0,1,1,1,0
17386,7,5,1697.3400000000001,3,1,0,0,0,5
17388,39,3,953.0300000000001,2,1,2,0,0,4
17389,3,25,9504.08,3,1,0,0,0,2
17391,71,2,508.8,1,0,2,0,0,6
17392,214,2,417.27,1,0,1,1,1,6
17394,127,1,203.86999999999998,0,0,1,1,1,0
17396,56,6,4801.8,3,1,0,0,0,5
17398,22,3,653.38,2,1,2,0,0,4
17400,34,5,2097.84,3,1,0,0,0,5
17402,9,8,1732.45,3,1,0,0,0,2
17404,35,9,20924.3,3,1,0,0,0,5
17405,58,1,393.31,1,0,2,1,0,0
17406,241,3,2184.42,2,0,1,1,1,4
17408,71,1,32.65,0,0,2,1,1,0
17409,92,2,771.85,2,0,2,0,1,6
17410,4,2,419.55,2,1,2,0,0,6
17411,169,1,285.58,0,0,1,1,1,3
17412,104,4,709.82,1,1,2,0,0,7
17414,92,1,598.0,1,0,2,1,1,0
17416,17,5,5294.49,3,1,0,0,0,5
17418,231,1,167.39000000000001,0,0,1,1,1,3
17419,51,8,2660.0,3,1,0,0,0,5
17420,79,2,391.51,1,0,2,1,1,6
17422,1,5,1698.97,3,1,0,0,0,5
17423,125,1,449.42,1,0,2,1,1,0
17426,83,3,3279.23,2,1,0,0,0,4
17428,18,20,10661.09,3,1,0,0,0,2
17429,36,3,524.9200000000001,2,1,2,0,0,4
17430,273,1,112.6,0,0,1,1,1,3
17431,221,1,403.3,0,0,1,1,1,3
17436,134,1,122.39999999999999,0,0,1,1,1,0
17438,161,1,388.45000000000005,0,0,1,1,1,3
17440,64,3,186.42000000000002,1,0,2,1,0,4
17442,1,5,1921.69,3,1,0,0,0,5
17443,127,1,534.24,1,0,2,1,1,0
17444,59,2,2389.1,2,1,2,0,1,6
17446,84,2,120.9,1,0,2,1,1,6
17449,2,4,1497.55,3,1,0,0,0,7
17450,3,23,86301.54,3,1,0,0,0,2
17451,13,1,346.01,1,0,2,1,0,0
17454,100,4,517.53,1,1,2,0,0,7
17455,111,1,131.7,0,0,1,1,1,0
17456,273,1,249.86,0,0,1,1,1,3
17457,34,5,1737.7,3,1,0,0,0,5
17460,2,6,622.4300000000001,3,1,0,0,0,2
17462,192,1,463.40999999999997,0,0,1,1,1,3
17463,84,3,1227.59,2,1,2,0,0,4
17464,66,1,289.96000000000004,1,0,2,1,1,0
17469,16,3,1050.27,3,1,2,0,0,4
17470,35,4,816.47,2,1,2,0,0,7
17472,99,3,697.54,1,0,2,0,0,4
17481,1,1,260.63,1,0,2,1,1,0
17483,42,2,274.74,1,0,2,0,0,6
17486,169,1,396.87,0,0,1,1,1,3
17489,120,1,208.56,0,0,1,1,1,0
17490,84,1,305.2,1,0,2,1,1,0
17491,3,6,2118.11,3,1,0,0,0,5
17492,156,1,374.57,0,0,1,1,1,0
17496,266,1,271.05,0,0,1,1,1,3
17499,197,1,622.88,0,0,1,1,1,3
17501,128,2,288.6,1,0,2,1,1,6
17504,114,9,2997.0299999999997,2,1,0,0,0,1
17505,69,2,1145.84,2,1,2,0,0,6
17507,169,2,605.58,1,0,1,1,1,6
17508,188,1,387.31,0,0,1,1,1,3
17511,1,21,59375.75,3,1,0,0,0,2
